Global_UID,Source,Source_ID,Title,Project_ID,Created_At,Updated_At,Archive_Status,Archive_Link,Topic_Summary,Project_Tag,curated_239_member,curated_curated_row,curated_title,curated_batch_id,curated_provisional_category,curated_project_tags,curated_primary_project,curated_related_projects,curated_relation_to_yos,curated_classification_confidence,curated_main_subject,curated_raw_preservation_status,curated_verbatim_preservation_status,curated_fact_sheet_status,curated_open_tasks_status,curated_issues_status,curated_decisions_status,curated_artifact_links_status,curated_commit_verification_status,curated_canon_status,curated_crosswalk_relationship,curated_crosswalk_review_status,curated_crosswalk_match_method,canon_promoted
chatgpt_68f385ff-ca24-832c-b2e9-50005471e4e2,ChatGPT,68f385ff-ca24-832c-b2e9-50005471e4e2,Vittoria 5 Numerologia Riflessiva,,2025-10-18 12:20:15,2025-10-18 12:20:15,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ff-c59c-832c-9c72-71183202f28c,ChatGPT,68f385ff-c59c-832c-9c72-71183202f28c,Pax Syra prezzo giusto,,2025-10-18 12:20:15,2025-10-18 12:20:15,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ff-4d58-832c-bcb6-adf8707ba47c,ChatGPT,68f385ff-4d58-832c-bcb6-adf8707ba47c,Module Spirito Purissimo 5,,2025-10-18 12:20:15,2025-10-18 12:20:15,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ff-4cf8-832c-bd0b-7eea84e00319,ChatGPT,68f385ff-4cf8-832c-bd0b-7eea84e00319,Approccio White in numerologia,,2025-10-18 12:20:15,2025-10-18 12:20:15,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ff-2d44-832c-9c7d-e645915ea4d6,ChatGPT,68f385ff-2d44-832c-9c7d-e645915ea4d6,Méditation Numérologie 5,,2025-10-18 12:20:15,2025-10-18 12:20:15,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fe-f29c-832c-9e7b-05ebbbc1060d,ChatGPT,68f385fe-f29c-832c-9e7b-05ebbbc1060d,Attente chargement complet,,2025-10-18 12:20:14,2025-10-18 12:20:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fe-c6c4-832c-869a-b04a8ad40ec5,ChatGPT,68f385fe-c6c4-832c-869a-b04a8ad40ec5,Titolo meditazione Facebook,,2025-10-18 12:20:14,2025-10-18 12:20:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fe-bf54-832c-b7ac-97e1a8034eaf,ChatGPT,68f385fe-bf54-832c-b7ac-97e1a8034eaf,Salut Yannick,,2025-10-18 12:20:14,2025-10-18 12:20:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fe-af20-832c-bb6c-27a0d3ea49da,ChatGPT,68f385fe-af20-832c-bb6c-27a0d3ea49da,Meditazione 10.10 Annuncio,,2025-10-18 12:20:14,2025-10-18 12:20:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fe-958c-832c-ad29-cc5f6c78190e,ChatGPT,68f385fe-958c-832c-ad29-cc5f6c78190e,Valore numerologico di Luisa,,2025-10-18 12:20:14,2025-10-18 12:20:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fe-8c48-832c-9fd6-36222a866227,ChatGPT,68f385fe-8c48-832c-9fd6-36222a866227,2WORK WITH APP Overview,,2025-10-18 12:20:14,2025-10-18 12:20:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fe-6878-832c-abe4-10327deef1d1,ChatGPT,68f385fe-6878-832c-abe4-10327deef1d1,Smoke Detector Installation Guide,,2025-10-18 12:20:14,2025-10-18 12:20:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fe-662c-832c-b12c-a2a76a50fdbc,ChatGPT,68f385fe-662c-832c-b12c-a2a76a50fdbc,Lista della spesa dettagliata,,2025-10-18 12:20:14,2025-10-18 12:20:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fe-3834-832c-a755-c338edb47586,ChatGPT,68f385fe-3834-832c-a755-c338edb47586,Connecting Two Sensors,,2025-10-18 12:20:14,2025-10-18 12:20:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fe-30e8-832c-8756-b132174e5bc5,ChatGPT,68f385fe-30e8-832c-8756-b132174e5bc5,Hotel di charme Noto,,2025-10-18 12:20:14,2025-10-18 12:20:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fd-df50-832c-b5ca-b9cbd165f3b3,ChatGPT,68f385fd-df50-832c-b5ca-b9cbd165f3b3,Prix orthèse Suisse expliqué,,2025-10-18 12:20:13,2025-10-18 12:20:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fd-b6e0-832c-b862-627e1fec62f2,ChatGPT,68f385fd-b6e0-832c-b862-627e1fec62f2,Post meditazione gruppo risveglio,,2025-10-18 12:20:13,2025-10-18 12:20:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fd-8690-832c-b6c9-9b9b38eaed94,ChatGPT,68f385fd-8690-832c-b6c9-9b9b38eaed94,Meditazione sull'ombra familiare,,2025-10-18 12:20:13,2025-10-18 12:20:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fd-7c18-832c-a3f0-7cff0a0b62b7,ChatGPT,68f385fd-7c18-832c-a3f0-7cff0a0b62b7,Pandora Overview,,2025-10-18 12:20:13,2025-10-18 12:20:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fd-6590-832c-b69b-d3fbbe886fdd,ChatGPT,68f385fd-6590-832c-b69b-d3fbbe886fdd,Taxi word variations,,2025-10-18 12:20:13,2025-10-18 12:20:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fd-6524-832c-ad76-8e1862d60864,ChatGPT,68f385fd-6524-832c-ad76-8e1862d60864,L'amour dure 3 ans,,2025-10-18 12:20:13,2025-10-18 12:20:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fd-52b4-832c-ba0c-09760c5e2800,ChatGPT,68f385fd-52b4-832c-ba0c-09760c5e2800,Seconda ora seminario numerologia,,2025-10-18 12:20:13,2025-10-18 12:20:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fd-3d78-832c-b708-ab5555b569f3,ChatGPT,68f385fd-3d78-832c-b708-ab5555b569f3,Video API Comparison,,2025-10-18 12:20:13,2025-10-18 12:20:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fd-3934-832c-a02c-c8a9cbbdab08,ChatGPT,68f385fd-3934-832c-a02c-c8a9cbbdab08,Indennizzo veicolo assicurazione,,2025-10-18 12:20:13,2025-10-18 12:20:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fc-a6d8-832c-8b14-89aa4b4a03bc,ChatGPT,68f385fc-a6d8-832c-8b14-89aa4b4a03bc,Ingredienti Amatriciana Tradizionale,,2025-10-18 12:20:12,2025-10-18 12:20:12,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fc-9bd0-832c-9876-2b93dbdf3a19,ChatGPT,68f385fc-9bd0-832c-9876-2b93dbdf3a19,Mutuo Svizzero Calcolo Affordabilità,,2025-10-18 12:20:12,2025-10-18 12:20:12,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fc-46c0-832c-acd5-071ae29638ce,ChatGPT,68f385fc-46c0-832c-acd5-071ae29638ce,Proposta incontro 23 maggio,,2025-10-18 12:20:12,2025-10-18 12:20:12,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fc-4660-832c-b4aa-e28d96b9661d,ChatGPT,68f385fc-4660-832c-b4aa-e28d96b9661d,Numerologia Sciamanica e 5,,2025-10-18 12:20:12,2025-10-18 12:20:12,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fc-4608-832c-90a8-c6665e2a6a63,ChatGPT,68f385fc-4608-832c-90a8-c6665e2a6a63,Audio Energia Personalità,,2025-10-18 12:20:12,2025-10-18 12:20:12,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fc-45c8-832c-8fee-32d298859122,ChatGPT,68f385fc-45c8-832c-8fee-32d298859122,Meditazione Spirito del 5,,2025-10-18 12:20:12,2025-10-18 12:20:12,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fc-4584-832c-a192-682b15e814e2,ChatGPT,68f385fc-4584-832c-a192-682b15e814e2,Comunicazione inefficace progetto,,2025-10-18 12:20:12,2025-10-18 12:20:12,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385fc-44dc-832c-ad33-dd4dc3f9a6c0,ChatGPT,68f385fc-44dc-832c-ad33-dd4dc3f9a6c0,Piani di espressione lettere,,2025-10-18 12:20:12,2025-10-18 12:20:12,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f9-e040-832c-a898-b26c51bf1501,ChatGPT,68f385f9-e040-832c-a898-b26c51bf1501,Modulo 5 Preparazione,,2025-10-18 12:20:09,2025-10-18 12:20:09,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f9-1864-832c-837c-21e32127ed9f,ChatGPT,68f385f9-1864-832c-837c-21e32127ed9f,Iniziazione Spirito Purissimo 5,,2025-10-18 12:20:09,2025-10-18 12:20:09,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f9-09c0-832c-969c-ff72bc1c7607,ChatGPT,68f385f9-09c0-832c-969c-ff72bc1c7607,Risveglio Anima Nera,,2025-10-18 12:20:09,2025-10-18 12:20:09,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f8-fbec-832c-9908-a4327172cf0b,ChatGPT,68f385f8-fbec-832c-9908-a4327172cf0b,Rituale Live 45 Min,,2025-10-18 12:20:08,2025-10-18 12:20:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f8-fa60-832c-8aad-fea08cf7c571,ChatGPT,68f385f8-fa60-832c-8aad-fea08cf7c571,Leccarsi pene cane maltesino,,2025-10-18 12:20:08,2025-10-18 12:20:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f8-e21c-832c-8b1f-5402de65574c,ChatGPT,68f385f8-e21c-832c-8b1f-5402de65574c,Progetto in sospeso,,2025-10-18 12:20:08,2025-10-18 12:20:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f8-e198-832c-9fa0-67e75da3e4f5,ChatGPT,68f385f8-e198-832c-9fa0-67e75da3e4f5,Immaginazione attiva quotidiana,,2025-10-18 12:20:08,2025-10-18 12:20:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f8-e118-832c-aafa-c47bebf1587b,ChatGPT,68f385f8-e118-832c-aafa-c47bebf1587b,Réponse événement et émotion,,2025-10-18 12:20:08,2025-10-18 12:20:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f8-e05c-832c-8312-e359c23f4b9a,ChatGPT,68f385f8-e05c-832c-8312-e359c23f4b9a,Revisione auto francese in Italia,,2025-10-18 12:20:08,2025-10-18 12:20:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f8-d228-832c-8add-c330943d3f9c,ChatGPT,68f385f8-d228-832c-8add-c330943d3f9c,Frites à l'air fryer,,2025-10-18 12:20:08,2025-10-18 12:20:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f2-f368-832c-8b5d-f33765e7dd68,ChatGPT,68f385f2-f368-832c-8b5d-f33765e7dd68,Tosatura Maltese 1 anno,,2025-10-18 12:20:02,2025-10-18 12:20:02,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f2-8658-832c-8175-c9e8776a1cfc,ChatGPT,68f385f2-8658-832c-8175-c9e8776a1cfc,Avocado per cane 1 anno,,2025-10-18 12:20:02,2025-10-18 12:20:02,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f2-85ec-832c-b17f-4d11fb30e1b5,ChatGPT,68f385f2-85ec-832c-b17f-4d11fb30e1b5,Flight Details Summary,,2025-10-18 12:20:02,2025-10-18 12:20:02,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f2-4cbc-832c-9c00-b6d5101c7581,ChatGPT,68f385f2-4cbc-832c-9c00-b6d5101c7581,Faire pousser avocat,,2025-10-18 12:20:02,2025-10-18 12:20:02,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f2-18e4-832c-b2b0-7bf0007de655,ChatGPT,68f385f2-18e4-832c-b2b0-7bf0007de655,Sites officiels du gouvernement,,2025-10-18 12:20:02,2025-10-18 12:20:02,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f2-030c-832c-871c-868144948edc,ChatGPT,68f385f2-030c-832c-871c-868144948edc,Zovirax vs Acyclovir Mepha,,2025-10-18 12:20:02,2025-10-18 12:20:02,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f1-c4cc-832c-8acd-9004095e9b8a,ChatGPT,68f385f1-c4cc-832c-8acd-9004095e9b8a,Traduzioni laboratorio bricolage,,2025-10-18 12:20:01,2025-10-18 12:20:01,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f1-c258-832c-a33b-916c7c10eedb,ChatGPT,68f385f1-c258-832c-a33b-916c7c10eedb,Auto-entrepreneur en France,,2025-10-18 12:20:01,2025-10-18 12:20:01,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f1-bf10-832c-bd4c-8c14169c8c4d,ChatGPT,68f385f1-bf10-832c-bd4c-8c14169c8c4d,Maltese Dog Philosophy Strip,,2025-10-18 12:20:01,2025-10-18 12:20:01,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f1-8b50-832c-9df5-ecbf04fd5c39,ChatGPT,68f385f1-8b50-832c-9df5-ecbf04fd5c39,Lesione cutanea sospetta,,2025-10-18 12:20:01,2025-10-18 12:20:01,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f1-8914-832c-939a-9d3aa26663e1,ChatGPT,68f385f1-8914-832c-939a-9d3aa26663e1,Cibo croccantini maltesino,,2025-10-18 12:20:01,2025-10-18 12:20:01,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f1-8244-832c-bc70-e9b7cee13a51,ChatGPT,68f385f1-8244-832c-bc70-e9b7cee13a51,Jacuzzi maintenance or ideas,,2025-10-18 12:20:01,2025-10-18 12:20:01,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f1-4834-832c-88da-77f5ba90c8f1,ChatGPT,68f385f1-4834-832c-88da-77f5ba90c8f1,Iniziazione Quattro Sacra,,2025-10-18 12:20:01,2025-10-18 12:20:01,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f1-393c-832c-b169-659e65a6080f,ChatGPT,68f385f1-393c-832c-b169-659e65a6080f,Nocciole per il cane,,2025-10-18 12:20:01,2025-10-18 12:20:01,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f1-3784-832c-93a5-e5dedb37848e,ChatGPT,68f385f1-3784-832c-93a5-e5dedb37848e,Tragica perdita di Carlo,,2025-10-18 12:20:01,2025-10-18 12:20:01,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f0-67e0-832c-8cad-6905fb5379c4,ChatGPT,68f385f0-67e0-832c-8cad-6905fb5379c4,Netflix Key Facts 2025,,2025-10-18 12:20:00,2025-10-18 12:20:00,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385f0-1090-832c-af1a-41c0d81d453b,ChatGPT,68f385f0-1090-832c-af1a-41c0d81d453b,Aggressività cucciolo maltese,,2025-10-18 12:20:00,2025-10-18 12:20:00,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ef-e508-832c-9848-0e2957a4ff4c,ChatGPT,68f385ef-e508-832c-9848-0e2957a4ff4c,Grammatura precisa,,2025-10-18 12:19:59,2025-10-18 12:19:59,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ef-45e0-832c-95ac-ef2988f9ca7b,ChatGPT,68f385ef-45e0-832c-95ac-ef2988f9ca7b,Energia 5 Rinascita Naturale,,2025-10-18 12:19:59,2025-10-18 12:19:59,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ef-459c-832c-bdee-5fac3a558aba,ChatGPT,68f385ef-459c-832c-bdee-5fac3a558aba,Auguri di Pasqua video,,2025-10-18 12:19:59,2025-10-18 12:19:59,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ef-452c-832c-b691-ebc875a024bf,ChatGPT,68f385ef-452c-832c-b691-ebc875a024bf,Global Challenges Mindmap,,2025-10-18 12:19:59,2025-10-18 12:19:59,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ef-43a0-832c-8851-bc9e02fb5a0c,ChatGPT,68f385ef-43a0-832c-8851-bc9e02fb5a0c,Milan Design Week Installation,,2025-10-18 12:19:59,2025-10-18 12:19:59,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ee-0f58-832c-b310-b53d7a99fceb,ChatGPT,68f385ee-0f58-832c-b310-b53d7a99fceb,Photo Location Analysis,,2025-10-18 12:19:58,2025-10-18 12:19:58,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ee-0a28-832c-8266-467351c0b777,ChatGPT,68f385ee-0a28-832c-8266-467351c0b777,Swiss location identification,,2025-10-18 12:19:58,2025-10-18 12:19:58,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ed-b2e0-832c-9957-d9f0969ed669,ChatGPT,68f385ed-b2e0-832c-9957-d9f0969ed669,Photo location analysis,,2025-10-18 12:19:57,2025-10-18 12:19:57,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ed-4ac4-832c-b53e-3bfc8f9e7a4d,ChatGPT,68f385ed-4ac4-832c-b53e-3bfc8f9e7a4d,GPT-4 App Generation,,2025-10-18 12:19:57,2025-10-18 12:19:57,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ed-4288-832c-a889-ff9478bf91a7,ChatGPT,68f385ed-4288-832c-a889-ff9478bf91a7,Metal Gate Design,,2025-10-18 12:19:57,2025-10-18 12:19:57,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ed-3660-832c-8d50-1846579765be,ChatGPT,68f385ed-3660-832c-8d50-1846579765be,Presentation Image Assistance,,2025-10-18 12:19:57,2025-10-18 12:19:57,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ed-1f94-832c-89b5-e414a4ff9368,ChatGPT,68f385ed-1f94-832c-89b5-e414a4ff9368,Interactive Mind Map Creation,,2025-10-18 12:19:57,2025-10-18 12:19:57,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ed-11d4-832c-845e-60d331cc593c,ChatGPT,68f385ed-11d4-832c-845e-60d331cc593c,Rappresentare l'energia 1,,2025-10-18 12:19:57,2025-10-18 12:19:57,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ec-ee2c-832c-bd35-bd3823c4c4f9,ChatGPT,68f385ec-ee2c-832c-bd35-bd3823c4c4f9,Prosciutto per maltesini 11m,,2025-10-18 12:19:56,2025-10-18 12:19:56,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ec-ea48-832c-82d2-c9a932ab5a07,ChatGPT,68f385ec-ea48-832c-82d2-c9a932ab5a07,Art de la paréidolie,,2025-10-18 12:19:56,2025-10-18 12:19:56,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ec-da14-832c-904f-f4c0a28adbf2,ChatGPT,68f385ec-da14-832c-904f-f4c0a28adbf2,Periodo Inquisizione Sintesi,,2025-10-18 12:19:56,2025-10-18 12:19:56,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ec-d2e8-832c-8515-b7da8f099925,ChatGPT,68f385ec-d2e8-832c-8515-b7da8f099925,Messaggio per la famiglia,,2025-10-18 12:19:56,2025-10-18 12:19:56,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ec-ab00-832c-830d-2e54132cebf8,ChatGPT,68f385ec-ab00-832c-830d-2e54132cebf8,Nazionalità del nome Elif,,2025-10-18 12:19:56,2025-10-18 12:19:56,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ec-4dfc-832c-b64b-91a08b72769e,ChatGPT,68f385ec-4dfc-832c-b64b-91a08b72769e,Yvan Amar Libri Citazioni,,2025-10-18 12:19:56,2025-10-18 12:19:56,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ec-4da8-832c-8cb1-727f370b5875,ChatGPT,68f385ec-4da8-832c-8cb1-727f370b5875,Messaggio di Jean Klein,,2025-10-18 12:19:56,2025-10-18 12:19:56,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ec-4d58-832c-a454-fb4552d28105,ChatGPT,68f385ec-4d58-832c-a454-fb4552d28105,Citazione ispiratrice per gruppo,,2025-10-18 12:19:56,2025-10-18 12:19:56,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ec-23ec-832c-a725-50a2339fcbc6,ChatGPT,68f385ec-23ec-832c-a725-50a2339fcbc6,Buon Risveglio con Tolle,,2025-10-18 12:19:56,2025-10-18 12:19:56,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ec-119c-832c-93a5-69cbee6e7e2b,ChatGPT,68f385ec-119c-832c-93a5-69cbee6e7e2b,Mandorle per maltesini,,2025-10-18 12:19:56,2025-10-18 12:19:56,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ec-1150-832c-a391-dd1d7b98492b,ChatGPT,68f385ec-1150-832c-a391-dd1d7b98492b,Citazioni per il Risveglio,,2025-10-18 12:19:56,2025-10-18 12:19:56,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385eb-ea10-832c-a550-c0b62b129a9a,ChatGPT,68f385eb-ea10-832c-a550-c0b62b129a9a,Adding URLs Efficiently,,2025-10-18 12:19:55,2025-10-18 12:19:55,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385eb-d078-832c-b6d9-583e489702f9,ChatGPT,68f385eb-d078-832c-b6d9-583e489702f9,Sessione passaggio integrazione,,2025-10-18 12:19:55,2025-10-18 12:19:55,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385eb-ce3c-832c-9c49-416aa51cc850,ChatGPT,68f385eb-ce3c-832c-9c49-416aa51cc850,Zecca caratteristiche e precauzioni,,2025-10-18 12:19:55,2025-10-18 12:19:55,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385eb-cc2c-832c-ae15-9ed19a4394ea,ChatGPT,68f385eb-cc2c-832c-ae15-9ed19a4394ea,Sessione pratica numerologia,,2025-10-18 12:19:55,2025-10-18 12:19:55,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385eb-3210-832c-a7f4-e06ecbc290ac,ChatGPT,68f385eb-3210-832c-a7f4-e06ecbc290ac,Struttura Modulo 5,,2025-10-18 12:19:55,2025-10-18 12:19:55,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385eb-0bf8-832c-944e-e35d08f53d13,ChatGPT,68f385eb-0bf8-832c-944e-e35d08f53d13,Devis rénovation cuisine véranda,,2025-10-18 12:19:55,2025-10-18 12:19:55,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ea-e174-832c-9e78-0fe99e439526,ChatGPT,68f385ea-e174-832c-9e78-0fe99e439526,Rituale dell’Abbondanza Creativa,,2025-10-18 12:19:54,2025-10-18 12:19:54,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ea-d7c4-832c-a4eb-e05c02e66ab1,ChatGPT,68f385ea-d7c4-832c-a4eb-e05c02e66ab1,Devis piscine simplifié,,2025-10-18 12:19:54,2025-10-18 12:19:54,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ea-cfc4-832c-b0e4-0c7a16ebda71,ChatGPT,68f385ea-cfc4-832c-b0e4-0c7a16ebda71,Masterclass Abbondanza Spirale,,2025-10-18 12:19:54,2025-10-18 12:19:54,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ea-bf30-832c-a128-e05165041f25,ChatGPT,68f385ea-bf30-832c-a128-e05165041f25,Chat sul 5,,2025-10-18 12:19:54,2025-10-18 12:19:54,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ea-a854-832c-a06c-8fa34fc26c3c,ChatGPT,68f385ea-a854-832c-a06c-8fa34fc26c3c,Face and Clothes Swap,,2025-10-18 12:19:54,2025-10-18 12:19:54,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ea-9524-832c-8cb8-aa1880e09df3,ChatGPT,68f385ea-9524-832c-8cb8-aa1880e09df3,Design Poster Request,,2025-10-18 12:19:54,2025-10-18 12:19:54,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ea-7428-832c-8bf8-ba5aeb2b9432,ChatGPT,68f385ea-7428-832c-8bf8-ba5aeb2b9432,IBAN a BIC/SWIFT,,2025-10-18 12:19:54,2025-10-18 12:19:54,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ea-5de0-832c-a8db-33d53762ce2b,ChatGPT,68f385ea-5de0-832c-a8db-33d53762ce2b,Marketing per Spirale Abbondanza,,2025-10-18 12:19:54,2025-10-18 12:19:54,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385ea-4564-832c-b594-55b49c5de77b,ChatGPT,68f385ea-4564-832c-b594-55b49c5de77b,Home Assistant iOS Apps,,2025-10-18 12:19:54,2025-10-18 12:19:54,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f385e9-f6f8-832c-8ae0-d801e1db9b80,ChatGPT,68f385e9-f6f8-832c-8ae0-d801e1db9b80,Conversazione chiara e diretta,,2025-10-18 12:19:53,2025-10-18 12:19:53,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
